,type,id,tags,intraHash,label,user,description,date,changeDate,count,url,interHash,pub-type,booktitle,publisher,address,year,author,authors,editor,editors,pages,note,abstract,isbn,language,bibtexKey,journal,issn,doi,price,series,volume,file,number,ee,eventtitle,refid,groups,intrahash,timestamp,username,search_string,pmid,poster,shorttitle,urldate,references,ean,asin,dewey,venue,priority,citeulike-article-id,issue,keyword,affiliation,owner,lccn,bdsk-url-1,bdsk-url-2,date-modified,topic,paperid,eventdate,urllink,dataset,source,document_type,copyright,video,numpages,articleno,location,eprint,posted-at,organisation,size,notes,acmid,date-added,archiveprefix,primaryclass,article-number,mendeley-tags,subtitle,pagetotal,ppn_gvk,citeulike-linkout-1,citeulike-linkout-0,session,urn,issue_date,dnbtitleid,keywords,pst,jt,edat,mhda,mh,jid,crdt,dcom,da,so,bdsk-file-1,stat,au,sb,pt,pl,own,gr,project,citeulike-linkout-2,citeulike-linkout-3,opac,status,oai-id,oai-set,unit,details,documenturl,review,journaltitle,area,projects,pdf
38,Publication,https://www.bibsonomy.org/bibtex/2e033978aa4971fb861cc33beb8c3bb7c/bibgreen,['greenbib'],e033978aa4971fb861cc33beb8c3bb7c,How to start a library makerspace,bibgreen,,2023-02-05 21:50:14,2023-02-16 11:47:43,1,,aa9b00bbd4a3f8c8f86b0d96ab130c3f,incollection,The makerspace librarian's sourcebook,ALA Editions,Chicago,2017,['Cherie Bronkar'],"[{'first': 'Cherie', 'last': 'Bronkar'}]",['Ellyssa Kroski'],"[{'first': 'Ellyssa', 'last': 'Kroski'}]",3-18,Libraries; Makerspaces,"You may have heard the term ``makerspace'' and wondered what it meant. Makerspaces are, simply put, places where people gather to make things. Although that may sound like a simplistic definition, the things that can be created in a makerspace vary a great deal. Makerspaces can be high tech, low tech, and everything in between. A makerspace's offerings revolve around the needs of the community it serves, but the one thing all have in common is that they bring people together to share ideas. Typically, the first thing that comes to mind when thinking about mak- erspaces is 3D printing, but when it comes to what’s going on in makerspaces around the world, that’s just the tip of the iceberg. Makers create things, ideas, and concepts. Makers work in metal, wood, plastic, fabric, paper, and digital forms. From robotics to crocheting, there are no limits to your makerspace. Let your imagination run wild. In this chapter, we’ll provide the information and ideas to get your maker-spaces up and running based on your unique populations and budgets. You’ll find a myriad of ways to create your makerspace. You’ll also discover ways to ensure your makerspace is fun and functional.",978-0-8389-1504-2,en,Bronkar.2017,,,,,,,,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Publication,https://www.bibsonomy.org/bibtex/2fb48ac2947255e4aca45f9dcc913a382/ereidt,"['assessment', 'outcomes', 'makerspace', 'learninganalytics', 'linguisticanalysis']",fb48ac2947255e4aca45f9dcc913a382,Informing Makerspace Outcomes Through a Linguistic Analysis of Written and Video-Recorded Project Assessments,ereidt,,2020-02-18 21:35:21,2020-02-18 21:35:21,1,https://doi.org/10.1007/s10763-020-10060-2,74a8555ee057c69510b31b8d693b702b,article,,,,2020,"['Kevin M. Oliver', 'Jennifer K. Houchins', 'Robert L. Moore', 'Chuang Wang']","[{'first': 'Kevin M.', 'last': 'Oliver'}, {'first': 'Jennifer K.', 'last': 'Houchins'}, {'first': 'Robert L.', 'last': 'Moore'}, {'first': 'Chuang', 'last': 'Wang'}]",,,,,"A growing body of research focuses on what outcomes to assess in makerspaces, and appropriate formats for capturing those outcomes (e.g. reflections, surveys, and portfolios). Linguistic analysis as a data mining technique holds promise for revealing different dimensions of learning exhibited by students in makerspaces. In this study, student reflections on makerspace projects were gathered in 2 formats over 2 years: private written assessments captured in the 3D GameLab gamification platform, and semi-public video-recorded assessments posted in the more social FlipGrid platform. Transcripts of student assessments were analyzed using Linguistic Inquiry Word Count (LIWC) to generate 4 summary variables thought to inform makerspace outcomes of interest (i.e. analytical thinking, authenticity, clout, and emotional tone). Comparative findings indicate that written assessments may elicit more analytical thinking about maker projects compared with less analytical conversation in videos, while video assessments may elicit somewhat higher clout scores as evidence of social scaffolding along with a much more positive emotional tone. Recommendations are provided for layering assessment approaches to maximize the potential benefits of each format, including reflective writing for social spaces, in social groups, and about design processes and procedures.",,,Oliver2020,International Journal of Science and Mathematics Education,1573-1774,10.1007/s10763-020-10060-2,,,,,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Publication,https://www.bibsonomy.org/bibtex/2789d019603b437609dec3272a28f24a9/bibgreen,['greenbib'],789d019603b437609dec3272a28f24a9,The makerspace librarian's sourcebook,bibgreen,,2023-02-05 21:52:55,2023-02-05 21:52:55,1,,d1c3fa6297c717ef1c549995511fe755,standard,,ALA Editions,Chicago,2017,,,['Ellyssa Kroski'],"[{'first': 'Ellyssa', 'last': 'Kroski'}]",,Libraries; Makerspaces; Sustainability,"The Makerspace Librarian's Sourcebook is an essential all-in-one guidebook to the maker realm written specifically for librarians. This practical volume is an invaluable resource for librarians seeking to learn about the major topics, tools, and technologies relevant to makerspaces today. Jam-packed with instruction and advice from the field's most tech-savvy innovators, this one-stop handbook will inspire readers through practical projects that they can implement in their libraries right now.",978-0-8389-1504-2,,Kroski.2017,,,,pbk. : ca. EUR 89.50,,,,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Publication,https://www.bibsonomy.org/bibtex/2309634b7a919e39e8f8f3289b783ff57/bibgreen,['greenbib'],309634b7a919e39e8f8f3289b783ff57,Terrific makerspace projects: A practical guide for librarians,bibgreen,,2023-02-05 16:28:34,2023-02-05 16:28:34,1,,53be82b95ea9ad003674f54b93f1ed8b,book,,Rowman & Littlefield Publishing Group,Lanham,2020,"['Juan Denzer', 'Sharona Ginsberg']","[{'first': 'Juan', 'last': 'Denzer'}, {'first': 'Sharona', 'last': 'Ginsberg'}]",,,,Libraries; Maker movement; Makerspaces in libraries,"Step-by-step instructions to guide you through exciting projects for makers of all skill levels. As a bonus, find useful info on how to customize and use these projects for outreach and promotion of your makerspace, your library, or your institution.",9781538131824,en,Denzer.2020,,,,,Practical guides for librarians,no. 67,http://www.worldcat.org/oclc/1135935991,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Publication,https://www.bibsonomy.org/bibtex/21c020a4a195d8f9dcad4ed295bfbf0e5/bibgreen,['greenbib'],1c020a4a195d8f9dcad4ed295bfbf0e5,Sustainability: Keeping the library makerspace alive,bibgreen,,2023-02-16 11:58:46,2023-02-16 11:58:46,1,,40fe182083cec20555cb60959ed9c741,incollection,The makerspace librarian's sourcebook,ALA editions an imprint of the American Library Association,Chicago,2017,['Sharona Ginsberg'],"[{'first': 'Sharona', 'last': 'Ginsberg'}]",['Ellyssa Kroski'],"[{'first': 'Ellyssa', 'last': 'Kroski'}]",325-344,Libraries; Makerspaces; Sustainability,,978-0-8389-1504-2,en,Ginsberg.2017,,,,,,,,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Publication,https://www.bibsonomy.org/bibtex/2b80b466b358b345222205aee793721df/bibgreen,['greenbib'],b80b466b358b345222205aee793721df,Makerspaces: A practical guide for librarians,bibgreen,,2023-02-05 16:08:03,2023-02-05 16:08:03,1,,c3598b98fa07a0eb07915ceb3c58de6e,book,,Rowman & Littlefield,Lanham and Boulder and New York and London,2018,"['John J. Burke', 'Ellyssa Kroski']","[{'first': 'John J.', 'last': 'Burke'}, {'first': 'Ellyssa', 'last': 'Kroski'}]",,,,Guide; Libraries; Makerspaces,"This book is a guidebook jam-packed with resources, advice, and information to help you develop and fund your own makerspace from the ground up. Learn what other libraries are making, building, and doing in their makerspaces and how you can, too. Readers are introduced to makerspace equipment, new technologies, models for planning and assessing projects, and useful case studies that will equip them with the knowledge to implement their own library makerspaces. This expanded second edition features eighteen brand new library makerspace profiles providing advice and inspiration for how to create your own library makerspace, over twenty new images and figures illustrating maker tools and trends as well as library makerspaces in action and new lists of actual grant and funding sources for library makerspaces.",978-1538108185,en,Burke.2018,,,,,Practical guides for librarians,no. 38,,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Publication,https://www.bibsonomy.org/bibtex/2d7fe11786048e5841118b59f3da02e67/bibgreen,['greenbib'],d7fe11786048e5841118b59f3da02e67,Funding the makerspace,bibgreen,,2023-02-05 18:29:43,2023-02-05 18:29:43,1,,63f2b16bce57da196d8195a57c557cd6,incollection,Makerspaces in practice,ALA Editions,"Chicago, Ill.",2021,"['Andrea Paganelli', 'Toni Szymanski', 'Daniel Verbit']","[{'first': 'Andrea', 'last': 'Paganelli'}, {'first': 'Toni', 'last': 'Szymanski'}, {'first': 'Daniel', 'last': 'Verbit'}]",['Ellyssa Kroski'],"[{'first': 'Ellyssa', 'last': 'Kroski'}]",29-50,Libraries; Makerspaces; Sustainability,,978-0-8389-4805-7,en,Paganelli.2021,,,,,,,,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Publication,https://www.bibsonomy.org/bibtex/2d163403c2aaf6309d608fd36bba02db8/bibgreen,['greenbib'],d163403c2aaf6309d608fd36bba02db8,Sustaining the Library Makerspace,bibgreen,,2023-02-05 18:24:36,2023-02-05 18:24:36,1,,e5ca5379a2c905ab042b9597878a0011,incollection,Makerspaces in practice,ALA Editions,"Chicago, Ill.",2021,['Jamie Bair'],"[{'first': 'Jamie', 'last': 'Bair'}]",['Ellyssa Kroski'],"[{'first': 'Ellyssa', 'last': 'Kroski'}]",19-28,Libraries; Makerspaces; Sustainability,,978-0-8389-4805-7,en,Bair.2021,,,,,,,,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Publication,https://www.bibsonomy.org/bibtex/26307bb287f16962ec01c8813ff207dcb/bibgreen,['greenbib'],6307bb287f16962ec01c8813ff207dcb,Makerspaces in Libraries,bibgreen,,2023-02-05 17:40:27,2023-02-05 17:40:43,1,,f48d07458d9a892051eab095b43d8168,book,,Rowman & Littlefield Publishers,Lanham,2015,"['Theresa Willingham', 'Jeroen DeBoer']","[{'first': 'Theresa', 'last': 'Willingham'}, {'first': 'Jeroen', 'last': 'DeBoer'}]",,,,Libraries; Makerspaces,"Makerspaces, sometimes also referred to as hackerspaces, hackspaces, and fablabs are creative, DIY spaces where people can gather to create, invent, and learn. Discover how you can create a makerspace within your own library though this step-by-step guidebook.",9781442252998,en,Willingham.2015,,,,,Library Technology Essentials,4,https://ebookcentral.proquest.com/lib/kxp/detail.action?docID=4086016,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Publication,https://www.bibsonomy.org/bibtex/2398705cf6922120ca2c9f7b28b83a5bb/bibgreen,['greenbib'],398705cf6922120ca2c9f7b28b83a5bb,Makerspaces in practice: Successful models for implementation,bibgreen,,2023-02-05 18:12:28,2023-02-05 18:12:28,1,,a1a9c6f26fa5c7dc1281ca74c8c2c8b4,standard,,ALA Editions,"Chicago, Ill.",2021,,,['Ellyssa Kroski'],"[{'first': 'Ellyssa', 'last': 'Kroski'}]",,Libraries; Makerspaces,"Makerspaces and maker activities have evolved from a shiny new trend in libraries to an acknowledged and valued conduit for partnering with library patrons in the production process and a potent means to provide STEM and critical thinking skills to people of all ages. In a 2017 Library Journal survey of 7,000 public libraries, it was determined that the vast majority of them---89 percent---currently offer maker programming for their patrons. \textquotedblMakerspaces in Practice: Successful Models for Implementation\textquotedbl is an advanced guidebook to library makerspaces written from a perspective derived from years of practical experience. Written nearly half a decade after The Makerspace Librarian's Sourcebook was published, this book strives to be of use not only to librarians who are strategizing how to get started but also to those who are actively running makerspaces and maker programming in their libraries. This handbook offers advice from seasoned practitioners based on what has worked for them as well as which programs and tools don't resonate with library patrons. This essential handbook will answer these questions and more",978-0-8389-4805-7,,Kroski.2021,,,,,,,http://www.worldcat.org/oclc/1281867248,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Publication,https://www.bibsonomy.org/bibtex/204b0d1cf8c37f61fa59ea059825defd1/bibgreen,['greenbib'],04b0d1cf8c37f61fa59ea059825defd1,"Makerspace, Mundraub-Tour und Foodsharing",bibgreen,,2019-06-02 12:19:30,2020-03-04 09:03:06,1,,f9a4cbff9d7a6c3fc8b8bb04bbb168d5,article,,,,2017,"['Jens A. Geißler', 'Tim Schumann']","[{'first': 'Jens A.', 'last': 'Geißler'}, {'first': 'Tim', 'last': 'Schumann'}]",,,181-196,Makerspaces; Nachhaltigkeit; Öffentliche Bibliotheken; Public libraries; Sustainability; Urban gardening,,,de,Geiler.2017,Bibliotheksdienst,0006-1972,10.1515/bd-2017-0018,,,51,,2,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Publication,https://www.bibsonomy.org/bibtex/21b40218abc28ce6474bfc07413c1be29/researchparks,"['adaption', 'academiclibrary', 'awareness', 'marketpace']",1b40218abc28ce6474bfc07413c1be29,The Right Time for Makerspaces in Nigerian Academic Libraries: Perceived Benefits and Challenges,researchparks,,2021-03-02 10:12:58,2021-03-02 10:12:58,1,https://journals.researchparks.org/index.php/IJIE/article/view/694,1cf55a2c34a808fd688b7e7de5210fa3,article,,,,2020,['Kingsley Efe OSAWARU | Angela Ishioma DIME | Emordi Herbert OKONJO'],"[{'first': 'Kingsley Efe OSAWARU | Angela Ishioma DIME | Emordi Herbert', 'last': 'OKONJO'}]",,,103-115,,"The present study investigates makerspaces in Nigerian academic libraries: perceived benefits and challenges. Four objectives  guided the study: what constituted makerspace in academic library, the level of awareness of makerspace by academic library benefits and challenges of adopting makerspace in libraries. The descriptive survey design was adopted and questionnaire was used for data collection. The population of the study comprised of professional and paraprofessional librarians of Ambrose University and University of Benin, from which a sample size of 119 was drawn using total enumeration sampling technique. Out of the 119 copies of questionnaire administered, 94 were retrieved and analyzed using simple percentage and frequency tables. Findings revealed that, the respondents were aware of what constitute makerspace which are library space, 3D printers, computers and projector. It was also discovered that, the respondents had a high level of awareness of makerspace in the library. Some of the benefits associated with the use of makerspace are: it facilitates group interaction, it improves knowledge and provides access to wide varieties of tools and technology. Some of the challenges encountered in the adoption of makerspace are training of academic library staff, security of makerspace gadgets, poor funding, erratic power supply, high cost and maintenance of equipment. It was however recommended that; librarians should make deliberate effort to explore the potentials in makerspace in the enhancement of their services and training should be conducted regularly to enhance librarian’s skills in the use of ICTs Kingsley Efe OSAWARU, Angela Ishioma DIME and Emordi Herbert OKONJO 2020. The Right Time for Makerspaces in Nigerian Academic Libraries: Perceived Benefits and Challenges. International Journal on Integrated Education. 3, 10 (Oct. 2020), 103-115. DOI:https://doi.org/10.31149/ijie.v3i10.694 Pdf Url : https://journals.researchparks.org/index.php/IJIE/article/view/694/654 Paper Url : https://journals.researchparks.org/index.php/IJIE/article/view/694",,English,noauthororeditor,International Journal on Integrated Education,2620-3502,,,,3,,10,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Publication,https://www.bibsonomy.org/bibtex/2097fa4be6a0d683fa64333953c62c5e5/dblp,['dblp'],097fa4be6a0d683fa64333953c62c5e5,Framing Makerspace Communities.,dblp,,2018-11-06 00:00:00,2018-11-07 12:56:20,1,http://dblp.uni-trier.de/db/conf/fablearn/fablearn2017.html#KhanapourDCD17,9030060e3f1a5b837391453d5e154c21,inproceedings,FabLearn,ACM,,2017,"['Parisa Roshan Khanapour', 'Kayla DesPortes', 'Zane Cochran', 'Betsy DiSalvo']","[{'first': 'Parisa Roshan', 'last': 'Khanapour'}, {'first': 'Kayla', 'last': 'DesPortes'}, {'first': 'Zane', 'last': 'Cochran'}, {'first': 'Betsy', 'last': 'DiSalvo'}]","['Paulo Blikstein', 'Deborah A. Fields', 'Matthew Berland']","[{'first': 'Paulo', 'last': 'Blikstein'}, {'first': 'Deborah A.', 'last': 'Fields'}, {'first': 'Matthew', 'last': 'Berland'}]",15:1-15:4,,,978-1-4503-6349-5,,conf/fablearn/KhanapourDCD17,,,,,,,,,https://doi.org/10.1145/3141798.3141814,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Publication,https://www.bibsonomy.org/bibtex/2587328fca9a1e474483feef2f9716519/dblp,['dblp'],587328fca9a1e474483feef2f9716519,Evaluating a Public Library Makerspace.,dblp,,2020-09-10 00:00:00,2020-09-11 11:41:41,1,http://dblp.uni-trier.de/db/journals/plq/plq39.html#GahaganC20,da898a992a12132ab8655d09023184e3,article,,,,2020,"['Pia Margaret Gahagan', 'Philip James Calvert']","[{'first': 'Pia Margaret', 'last': 'Gahagan'}, {'first': 'Philip James', 'last': 'Calvert'}]",,,320-345,,,,,journals/plq/GahaganC20,Public Libr. Q.,,,,,39,,4,https://doi.org/10.1080/01616846.2019.1662756,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Publication,https://www.bibsonomy.org/bibtex/24ba1bfacbd668583d39537b139513588/bibgreen,['greenbib'],4ba1bfacbd668583d39537b139513588,Mobile makerspaces,bibgreen,,2023-02-16 12:23:59,2023-02-16 12:23:59,1,,3f6e95072c969f6189f5676ee09d5b59,incollection,The makerspace librarian's sourcebook,ALA editions an imprint of the American Library Association,Chicago,2017,"['Kim Martin', 'Mary Compton', 'Ryan Hunt']","[{'first': 'Kim', 'last': 'Martin'}, {'first': 'Mary', 'last': 'Compton'}, {'first': 'Ryan', 'last': 'Hunt'}]",['Ellyssa Kroski'],"[{'first': 'Ellyssa', 'last': 'Kroski'}]",307-324,Libraries; Makerspaces; Mobile makerspaces,,978-0-8389-1504-2,en,Martin.2017,,,,,,,,,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Publication,https://www.bibsonomy.org/bibtex/2c1f2498fcee34b6fdc7caa2a97559d72/bibgreen,['greenbib'],c1f2498fcee34b6fdc7caa2a97559d72,Makerspaces: A beneficial new service for academic libraries?,bibgreen,,2020-02-18 19:48:11,2020-03-04 09:03:06,2,,5157e63fe0efefc080247478fe46d15c,article,,,,2017,['Robert Curry'],"[{'first': 'Robert', 'last': 'Curry'}]",,,201-212,Academic libraries; Experimental learning; Information literacy; Librarianship; Makerspaces; Self-directed learning,"Purpose

The purpose of this paper is to start exploring the possibilities for makerspaces to function as a new learning space within academic library services in higher education (HE). This original research study ask two key questions: How is learning achieved and supported in makerspaces? What can academic library services bring to the effective organisation and support of makerspaces?

Design/methodology/approach

An extensive literature review is followed by a template analysis (King, 2012) of data from an online forum of three professionals operating makerspaces in academic library services in the USA and a discussion incorporating relevant educational theory and philosophy.

Findings

The three overarching learning themes found were: experiential learning (Dewey, 1909; Kolb, 1984), communities of practice (Lave and Wenger, 1991) and self-efficacy through social learning (Bandura, 1997).

Research limitations/implications

The one-week forum of three professional library staff provided detailed and informative data. Substantial field work with students will also be required to see how far this professional lens has provided insight into how students are learning and supported in these and other makerspaces.

Social implications

The wider cultural implications are examined, including the potential social value of makerspaces as transformative creative spaces empowering communities and individuals.

Originality/value

This is the first study to date on the potential educational value of makerspaces within HE, and the specific support academic library services can offer if they choose to host a makerspace (including teaching information, digital and critical literacies).",,en,Curry.2017,Library Review,0024-2535,10.1108/LR-09-2016-0081,,,66,,4/5,,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Publication,https://www.bibsonomy.org/bibtex/27b26f179035fcf52b69dc9547218b33e/bibgreen,['greenbib'],7b26f179035fcf52b69dc9547218b33e,"Every good adaptation is also an innovation: Poster presented at IFLA WLIC 2019, Athens, Greece",bibgreen,,2019-10-04 16:32:48,2020-03-04 09:03:06,1,http://library.ifla.org/id/eprint/2666,d635d31c8d9eb2b3c14ff6b0168e0b3a,inproceedings,,,,2019,"['Donatas Kubilius', 'Vaida Gasiūnaitė']","[{'first': 'Donatas', 'last': 'Kubilius'}, {'first': 'Vaida', 'last': 'Gasiūnaitė'}]",,,,Libraries; Makerspaces,"\textquotedblEvery good adaptation is also an innovation\textquotedbl poster represents Makerspace \textquotedblPATS SAU\textquotedbl in National library of Lithuania. It is an open access and free of charge service for schoolers that brings the change to learning experience. Poster represents benefits (advantages) that Makerspace brings to National Library, Public libraries and most importantly to the users. The aim of the poster is to present Makerspace as a bridge that connects Traditional Library and emerging technologies such as 3D printing, Coding, sustainable design, Virtual Reality and etc. Makerspace is a successful service from National Library of Lithuania that proved to be a good way to attract new users and strengthen library‘s community. In almost 3 years‘ time 10000 users have used our services and discovered library in a new and exiting way. IFLA WLIC 2019 main topic “Dialogue for change“ was exactly what we wanted to communicate through bringing our expertise to the conference. Our successful service is a great way to encourage other libraries to take on courageous initiatives, unconventional solutions and open the libraries‘ door to meet technological changes that are forming new way of learning, communicating, sharing and creating. Short movies about Makerspace that were used along with the printed poster: https://www.youtube.com/playlist?list=PLZHTxpVgsgcOTYh3e6OxyQzfjt9Plre\_9",,en,Kubilius.2019,,,,,,,,,,Poster,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Publication,https://www.bibsonomy.org/bibtex/218594a9d4f064dc03344bcfe93f07c85/dblp,['dblp'],18594a9d4f064dc03344bcfe93f07c85,Smart Makerspace: A Web Platform Implementation.,dblp,,2020-03-05 00:00:00,2020-03-06 11:38:31,1,http://dblp.uni-trier.de/db/journals/ijet/ijet13.html#LicksTL18,f5779e9af613595031344500a506bbfe,article,,,,2018,"['Gabriel Licks', 'Adriano Teixeira', 'Kris Luyten']","[{'first': 'Gabriel', 'last': 'Licks'}, {'first': 'Adriano', 'last': 'Teixeira'}, {'first': 'Kris', 'last': 'Luyten'}]",,,140-156,,,,,journals/ijet/LicksTL18,iJET,,,,,13,,2,https://www.online-journals.org/index.php/i-jet/article/view/7904,,,,,,,makerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
